Step,pos_front,vel_front,Speed,Position,SOC,Throttle,Brake
7046,14094,20.8,20,14064.3,96.6678,0,-2.2458e-13
7047,14096,20.8,20,14066.3,96.6675,0,-1.0783e-13
7048,14098,20.8,20,14068.3,96.6672,0,-2.55225e-14
7049,14100,20.8,20,14070.3,96.6669,0,-1.05888e-13
7050,14102,20.8,20,14072.3,96.6666,1.76872e-13,0
7051,14104,20.8,20,14074.3,96.6663,0,-2.3573e-13
7052,14106,20.8,20,14076.3,96.666,0,-8.83132e-17
7053,14108,20.8,20,14078.3,96.6657,0,-3.45062e-13
7054,14110,20.8,20,14080.3,96.6654,0,-1.76229e-13
7055,14112,20.8,20,14082.3,96.665,0,-4.19399e-13
7056,14114,20.8,20,14084.3,96.6647,0,-6.76656e-13
7057,14116,20.8,20,14086.3,96.6644,0,-5.25552e-13
7058,14118,20.8,20,14088.3,96.6641,0,-3.93259e-13
7059,14120,20.8,20,14090.3,96.6638,0,-3.20356e-13
7060,14122,20.8,20,14092.3,96.6635,0,-9.03665e-14
7061,14124,20.8,20,14094.3,96.6632,5.42066e-13,0
7062,14126,20.8,20,14096.3,96.6629,5.32491e-13,0
7063,14128,20.8,20,14098.3,96.6626,0,-2.49264e-13
7064,14130,20.8,20,14100.3,96.6623,0,-2.9947e-13
7065,14132,20.8,20,14102.3,96.6619,0,-9.38769e-14
7066,14134,20.8,20,14104.3,96.6616,3.91839e-13,0
7067,14136,20.8,20,14106.3,96.6613,5.2687e-13,0
7068,14138,20.8,20,14108.3,96.661,4.82531e-13,0
7069,14140,20.8,20,14110.3,96.6607,8.03038e-13,0
7070,14142,20.8,20,14112.3,96.6604,9.30853e-13,0
7071,14144,20.8,20,14114.3,96.6601,0,-4.0028e-14
7072,14146,20.8,20,14116.3,96.6598,7.07906e-13,0
7073,14148,20.8,20,14118.3,96.6595,3.7817e-13,0
7074,14150,20.8,20,14120.3,96.6591,0,-4.61657e-14
7075,14152,20.8,20,14122.3,96.6588,3.88578e-14,0
7076,14154,20.8,20,14124.3,96.6585,0,-5.20231e-13
7077,14156,20.8,20,14126.3,96.6582,0,-3.71313e-13
7078,14158,20.8,20,14128.3,96.6579,0,-6.4579e-14
7079,14160,20.8,20,14130.3,96.6576,0,-9.75419e-14
7080,14162,20.8,20,14132.3,96.6573,0,-4.83161e-13
7081,14164,20.8,20,14134.3,96.657,0,-2.24183e-13
7082,14166,20.8,20,14136.3,96.6567,0,-3.74779e-13
7083,14168,20.8,20,14138.3,96.6564,0,-6.40624e-13
7084,14170,20.8,20,14140.3,96.656,0,-2.4922e-13
7085,14172,20.8,20,14142.3,96.6557,0,-3.02495e-13
7086,14174,20.8,20,14144.3,96.6554,0,-1.3247e-16
7087,14176,20.8,20,14146.3,96.6551,6.2686e-13,0
7088,14178,20.8,20,14148.3,96.6548,2.9643e-13,0
7089,14180,20.8,20,14150.3,96.6545,2.09902e-13,0
7090,14182,20.8,20,14152.3,96.6542,2.0893e-13,0
7091,14184,20.8,20,14154.3,96.6539,3.1905e-13,0
7092,14186,20.8,20,14156.3,96.6536,0,-2.76862e-14
7093,14188,20.8,20,14158.3,96.6533,0,-8.97483e-14
7094,14190,20.8,20,14160.3,96.6529,0,-1.91838e-13
7095,14192,20.8,20,14162.3,96.6526,0,-2.51185e-13
7096,14194,20.8,20,14164.3,96.6523,0,-3.21681e-14
7097,14196,20.8,20,14166.3,96.652,0,-1.1569e-13
7098,14198,20.8,20,14168.3,96.6517,0,-1.72674e-13
7099,14200,20.8,20,14170.3,96.6514,0,-7.06506e-15
7100,14202,20.8,20,14172.3,96.6511,0,-2.11554e-13
7101,14204,20.8,20,14174.3,96.6508,0,-1.98219e-13
7102,14206,20.8,20,14176.3,96.6505,0,-3.9986e-13
7103,14208,20.8,20,14178.3,96.6501,0,-2.90197e-13
7104,14210,20.8,20,14180.3,96.6498,0,-2.71784e-13
7105,14212,20.8,20,14182.3,96.6495,0,-4.77267e-13
7106,14214,20.8,20,14184.3,96.6492,0,-3.7776e-14
7107,14216,20.8,20,14186.3,96.6489,0,-6.67869e-14
7108,14218,20.8,20,14188.3,96.6486,3.95864e-13,0
7109,14220,20.8,20,14190.3,96.6483,5.44911e-13,0
7110,14222,20.8,20,14192.3,96.648,1.89015e-13,0
7111,14224,20.8,20,14194.3,96.6477,1.62786e-13,0
7112,14226,20.8,20,14196.3,96.6474,0,-7.76273e-14
7113,14228,20.8,20,14198.3,96.647,0,-1.80645e-13
7114,14230,20.8,20,14200.3,96.6467,0,-1.49801e-13
7115,14232,20.8,20,14202.3,96.6464,0,-2.77083e-14
7116,14234,20.8,20,14204.3,96.6461,0,-1.88262e-13
7117,14236,20.8,20,14206.3,96.6458,0,-4.06461e-14
7118,14238,20.8,20,14208.3,96.6455,1.05652e-12,0
7119,14240,20.8,20,14210.3,96.6452,9.91984e-13,0
7120,14242,20.8,20,14212.3,96.6449,8.86652e-13,0
7121,14244,20.8,20,14214.3,96.6446,0,-2.66044e-13
7122,14246,20.8,20,14216.3,96.6443,0,-3.72947e-13
7123,14248,20.8,20,14218.3,96.6439,0,-3.67913e-13
7124,14250,20.8,20,14220.3,96.6436,0,-3.14837e-13
7125,14252,20.8,20,14222.3,96.6433,0,-3.62857e-13
7126,14254,20.8,20,14224.3,96.643,0,-2.93553e-13
7127,14256,20.8,20,14226.3,96.6427,0,-4.66117e-13
7128,14258,20.8,20,14228.3,96.6424,0,-3.20687e-13
7129,14260,20.8,20,14230.3,96.6421,0,-3.25235e-13
7130,14262,20.8,20,14232.3,96.6418,0,-2.10185e-13
7131,14264,20.8,20,14234.3,96.6415,0,-1.16419e-13
7132,14266,20.8,20,14236.3,96.6412,0,-1.22866e-13
7133,14268,20.8,20,14238.3,96.6408,3.69912e-13,0
7134,14270,20.8,20,14240.3,96.6405,6.49064e-13,0
7135,14272,20.8,20,14242.3,96.6402,0,-8.30144e-14
7136,14274,20.8,20,14244.3,96.6399,0,-4.50574e-13
7137,14276,20.8,20,14246.3,96.6396,0,-3.20908e-13
7138,14278,20.8,20,14248.3,96.6393,0,-6.95025e-14
7139,14280,20.8,20,14250.3,96.639,0,-8.02767e-14
7140,14282,20.8,20,14252.3,96.6387,0,-1.50419e-13
7141,14284,20.8,20,14254.3,96.6384,0,-1.41456e-13
7142,14286,20.8,20,14256.3,96.6381,7.59115e-14,0
7143,14288,20.8,20,14258.3,96.6377,9.93511e-13,0
7144,14290,20.8,20,14260.3,96.6374,1.3245e-12,0
7145,14292,20.8,20,14262.3,96.6371,1.39555e-12,0
7146,14294,20.8,20,14264.3,96.6368,1.34753e-13,0
7147,14296,20.8,20,14266.3,96.6365,0,-1.10303e-13
7148,14298,20.8,20,14268.3,96.6362,0,-3.9072e-13
7149,14300,20.8,20,14270.3,96.6359,0,-3.06645e-13
7150,14302,20.8,20,14272.3,96.6356,1.08871e-13,0
7151,14304,20.8,20,14274.3,96.6353,0,-3.4632e-13
7152,14306,20.8,20,14276.3,96.635,0,-6.94738e-13
7153,14308,20.8,20,14278.3,96.6347,0,-5.42088e-13
7154,14310,20.8,20,14280.3,96.6343,0,-4.57948e-13
7155,14312,20.8,20,14282.3,96.634,0,-4.22512e-13
7156,14314,20.8,20,14284.3,96.6337,0,-4.72233e-13
7157,14316,20.8,20,14286.3,96.6334,0,-2.55821e-13
7158,14318,20.8,20,14288.3,96.6331,0,-1.83714e-13
7159,14320,20.8,20,14290.3,96.6328,0,-5.85075e-15
7160,14322,20.8,20,14292.3,96.6325,0,-5.29658e-14
7161,14324,20.8,20,14294.3,96.6322,4.0655e-13,0
7162,14326,20.8,20,14296.3,96.6319,4.83572e-13,0
7163,14328,20.8,20,14298.3,96.6316,1.31631e-13,0
7164,14330,20.8,20,14300.3,96.6312,1.66214e-12,0
7165,14332,20.8,20,14302.3,96.6309,1.13763e-12,0
7166,14334,20.8,20,14304.3,96.6306,2.39114e-13,0
7167,14336,20.8,20,14306.3,96.6303,0,-2.20452e-13
7168,14338,20.8,20,14308.3,96.63,0,-3.41882e-13
7169,14340,20.8,20,14310.3,96.6297,0,-2.18134e-13
7170,14342,20.8,20,14312.3,96.6294,0,-7.99234e-15
7171,14344,20.8,20,14314.3,96.6291,4.26048e-14,0
7172,14346,20.8,20,14316.3,96.6288,2.02616e-14,0
7173,14348,20.8,20,14318.3,96.6285,1.0341e-12,0
7174,14350,20.8,20,14320.3,96.6282,1.16719e-12,0
7175,14352,20.8,20,14322.3,96.6278,0,-6.51089e-14
7176,14354,20.8,20,14324.3,96.6275,0,-9.50029e-14
7177,14356,20.8,20,14326.3,96.6272,3.09544e-13,0
7178,14358,20.8,20,14328.3,96.6269,4.60257e-13,0
7179,14360,20.8,20,14330.3,96.6266,0,-1.26509e-14
7180,14362,20.8,20,14332.3,96.6263,0,-1.68678e-14
7181,14364,20.8,20,14334.3,96.626,9.50628e-14,0
7182,14366,20.8,20,14336.3,96.6257,1.9186e-13,0
7183,14368,20.8,20,14338.3,96.6254,0,-1.25846e-14
7184,14370,20.8,20,14340.3,96.6251,0,-1.87047e-13
7185,14372,20.8,20,14342.3,96.6248,0,-1.48521e-13
7186,14374,20.8,20,14344.3,96.6244,0,-2.67655e-13
7187,14376,20.8,20,14346.3,96.6241,0,-6.1753e-14
7188,14378,20.8,20,14348.3,96.6238,0,-1.62452e-13
7189,14380,20.8,20,14350.3,96.6235,0,-1.80623e-13
7190,14382,20.8,20,14352.3,96.6232,0,-4.99124e-13
7191,14384,20.8,20,14354.3,96.6229,0,-2.82315e-13
7192,14386,20.8,20,14356.3,96.6226,0,-4.34965e-13
7193,14388,20.8,20,14358.3,96.6223,0,-3.73874e-13
7194,14390,20.8,20,14360.3,96.622,0,-4.31984e-13
7195,14392,20.8,20,14362.3,96.6217,0,-1.99963e-13
7196,14394,20.8,20,14364.3,96.6214,0,-3.87253e-13
7197,14396,20.8,20,14366.3,96.621,0,-2.61076e-13
7198,14398,20.8,20,14368.3,96.6207,0,-1.40131e-13
7199,14400,20.8,20,14370.3,96.6204,0,-2.88409e-13
7200,14402,20.8,20,14372.3,96.6201,0,-1.11054e-13
7201,14404,20.8,20,14374.3,96.6198,0,-3.75353e-13
7202,14406,20.8,20,14376.3,96.6195,0,-4.55497e-13
7203,14408,20.8,20,14378.3,96.6192,1.50366e-13,0
7204,14410,20.8,20,14380.3,96.6189,0,-2.04865e-13
7205,14412,20.8,20,14382.3,96.6186,2.68119e-13,0
7206,14414,20.8,20,14384.3,96.6183,5.29785e-13,0
7207,14416,20.8,20,14386.3,96.618,1.79162e-12,0
7208,14418,20.8,20,14388.3,96.6177,1.38015e-12,0
7209,14420,20.8,20,14390.3,96.6174,8.09769e-13,0
7210,14422,20.8,20,14392.3,96.6171,5.97924e-13,0
7211,14424,20.8,20,14394.3,96.6167,3.87607e-13,0
7212,14426,20.8,20,14396.3,96.6164,0,-1.20194e-13
7213,14428,20.8,20,14398.3,96.6161,0,-3.98955e-13
7214,14430,20.8,20,14400.3,96.6158,0,-2.72248e-13
7215,14432,20.8,20,14402.3,96.6155,0,-3.80851e-13
7216,14434,20.8,20,14404.3,96.6152,0,-1.89123e-13
7217,14436,20.8,20,14406.3,96.6149,3.41879e-13,0
7218,14438,20.8,20,14408.3,96.6146,0,-3.23712e-13
7219,14440,20.8,20,14410.3,96.6143,0,-1.16706e-13
7220,14442,20.8,20,14412.3,96.614,0,-1.70621e-13
7221,14444,20.8,20,14414.3,96.6137,0,-5.82426e-14
7222,14446,20.8,20,14416.3,96.6134,0,-6.03841e-14
7223,14448,20.8,20,14418.3,96.6131,0,-4.6477e-13
7224,14450,20.8,20,14420.3,96.6128,0,-2.59243e-13
7225,14452,20.8,20,14422.3,96.6125,0,-1.64395e-13
7226,14454,20.8,20,14424.3,96.6122,0,-3.51597e-13
7227,14456,20.8,20,14426.3,96.6119,0,-1.37702e-13
7228,14458,20.8,20,14428.3,96.6115,0,-1.57617e-13
7229,14460,20.8,20,14430.3,96.6112,0,-1.14255e-13
7230,14462,20.8,20,14432.3,96.6109,0,-1.09597e-13
7231,14464,20.8,20,14434.3,96.6106,0,-4.789e-13
7232,14466,20.8,20,14436.3,96.6103,0,-2.52311e-13
7233,14468,20.8,20,14438.3,96.61,0,-1.5446e-13
7234,14470,20.8,20,14440.3,96.6097,0,-7.6987e-14
7235,14472,20.8,20,14442.3,96.6094,2.65829e-13,0
7236,14474,20.8,20,14444.3,96.6091,1.98175e-13,0
7237,14476,20.8,20,14446.3,96.6088,0,-4.0028e-14
7238,14478,20.8,20,14448.3,96.6085,1.08198e-12,0
7239,14480,20.8,20,14450.3,96.6082,1.10918e-12,0
7240,14482,20.8,20,14452.3,96.6079,2.44665e-13,0
7241,14484,20.8,20,14454.3,96.6076,0,-2.86245e-13
7242,14486,20.8,20,14456.3,96.6073,0,-4.01074e-13
7243,14488,20.8,20,14458.3,96.607,0,-2.41492e-13
7244,14490,20.8,20,14460.3,96.6067,1.08455e-13,0
7245,14492,20.8,20,14462.3,96.6064,0,-7.84884e-14
7246,14494,20.8,20,14464.3,96.6061,0,-3.95356e-13
7247,14496,20.8,20,14466.3,96.6058,0,-4.63269e-13
7248,14498,20.8,20,14468.3,96.6055,0,-3.07771e-14
7249,14500,20.8,20,14470.3,96.6052,0,-1.83139e-13
7250,14502,20.8,20,14472.3,96.6049,5.45536e-13,0
7251,14504,20.8,20,14474.3,96.6046,1.63959e-12,0
7252,14506,20.8,20,14476.3,96.6043,1.57117e-12,0
7253,14508,20.8,20,14478.3,96.604,8.64656e-13,0
7254,14510,20.8,20,14480.3,96.6036,3.48194e-13,0
7255,14512,20.8,20,14482.3,96.6033,0,-1.16971e-13
7256,14514,20.8,20,14484.3,96.603,0,-6.55284e-14
7257,14516,20.8,20,14486.3,96.6027,0,-3.99176e-13
7258,14518,20.8,20,14488.3,96.6024,0,-6.57955e-13
7259,14520,20.8,20,14490.3,96.6021,0,-3.72505e-13
7260,14522,20.8,20,14492.3,96.6018,0,-1.14344e-13
7261,14524,20.8,20,14494.3,96.6015,0,-8.83132e-17
7262,14526,20.8,20,14496.3,96.6012,3.92672e-13,0
7263,14528,20.8,20,14498.3,96.6009,5.47964e-13,0
7264,14530,20.8,20,14500.3,96.6006,0,-1.69561e-13
7265,14532,20.8,20,14502.3,96.6003,0,-3.7787e-13
7266,14534,20.8,20,14504.3,96.6,0,-4.3715e-13
7267,14536,20.8,20,14506.3,96.5997,0,-5.21158e-13
7268,14538,20.8,20,14508.3,96.5994,0,-3.68111e-13
7269,14540,20.8,20,14510.3,96.5991,0,-2.51052e-13
7270,14542,20.8,20,14512.3,96.5988,0,-3.84405e-13
7271,14544,20.8,20,14514.3,96.5985,0,-1.86672e-13
7272,14546,20.8,20,14516.3,96.5982,8.84431e-13,0
7273,14548,20.8,20,14518.3,96.5979,9.64923e-13,0
7274,14550,20.8,20,14520.3,96.5976,1.42622e-12,0
7275,14552,20.8,20,14522.3,96.5973,5.18544e-13,0
7276,14554,20.8,20,14524.3,96.597,4.40412e-13,0
7277,14556,20.8,20,14526.3,96.5967,1.14075e-13,0
7278,14558,20.8,20,14528.3,96.5964,0,-2.16721e-13
7279,14560,20.8,20,14530.3,96.5961,9.36751e-14,0
7280,14562,20.8,20,14532.3,96.5958,0,-2.05571e-13
7281,14564,20.8,20,14534.3,96.5955,0,-1.76384e-13
7282,14566,20.8,20,14536.3,96.5952,0,-4.15072e-15
7283,14568,20.8,20,14538.3,96.5949,5.81271e-13,0
7284,14570,20.8,20,14540.3,96.5946,4.58383e-13,0
7285,14572,20.8,20,14542.3,96.5943,0,-6.31881e-14
7286,14574,20.8,20,14544.3,96.594,0,-1.87224e-13
7287,14576,20.8,20,14546.3,96.5937,0,-2.29835e-14
7288,14578,20.8,20,14548.3,96.5934,0,-1.32757e-13
7289,14580,20.8,20,14550.3,96.5931,0,-2.25949e-13
7290,14582,20.8,20,14552.3,96.5927,0,-5.26258e-13
7291,14584,20.8,20,14554.3,96.5924,0,-3.90808e-13
7292,14586,20.8,20,14556.3,96.5921,0,-2.35355e-13
7293,14588,20.8,20,14558.3,96.5918,0,-1.31874e-13
7294,14590,20.8,20,14560.3,96.5915,0,-3.82705e-13
7295,14592,20.8,20,14562.3,96.5912,0,-2.63527e-13
7296,14594,20.8,20,14564.3,96.5909,0,-4.91066e-13
7297,14596,20.8,20,14566.3,96.5906,0,-2.31955e-13
7298,14598,20.8,20,14568.3,96.5903,0,-1.97601e-14
7299,14600,20.8,20,14570.3,96.59,0,-1.79364e-13
7300,14602,20.8,20,14572.3,96.5897,0,-7.74286e-14
7301,14604,20.8,20,14574.3,96.5894,5.35544e-13,0
7302,14606,20.8,20,14576.3,96.5891,9.0053e-13,0
7303,14608,20.8,20,14578.3,96.5888,0,-6.43582e-14
7304,14610,20.8,20,14580.3,96.5885,0,-3.54313e-13
7305,14612,20.8,20,14582.3,96.5882,0,-7.0209e-14
7306,14614,20.8,20,14584.3,96.5879,0,-2.36105e-13
7307,14616,20.8,20,14586.3,96.5876,0,-7.26597e-14
7308,14618,20.8,20,14588.3,96.5873,1.11022e-14,0
7309,14620,20.8,20,14590.3,96.587,0,-6.60141e-14
7310,14622,20.8,20,14592.3,96.5867,0,-2.44363e-13
7311,14624,20.8,20,14594.3,96.5864,0,-5.59685e-14
7312,14626,20.8,20,14596.3,96.5861,8.9713e-13,0
7313,14628,20.8,20,14598.3,96.5858,6.43999e-13,0
7314,14630,20.8,20,14600.3,96.5855,9.03444e-14,0
7315,14632,20.8,20,14602.3,96.5852,8.94423e-13,0
7316,14634,20.8,20,14604.3,96.5849,4.69833e-13,0
7317,14636,20.8,20,14606.3,96.5846,0,-2.78187e-15
7318,14638,20.8,20,14608.3,96.5843,0,-6.53959e-14
7319,14640,20.8,20,14610.3,96.584,0,-3.93877e-13
7320,14642,20.8,20,14612.3,96.5837,0,-7.53444e-13
7321,14644,20.8,20,14614.3,96.5834,0,-6.18369e-13
7322,14646,20.8,20,14616.3,96.5831,0,-4.47527e-13
7323,14648,20.8,20,14618.3,96.5828,0,-4.51567e-13
7324,14650,20.8,20,14620.3,96.5825,0,-1.48079e-13
7325,14652,20.8,20,14622.3,96.5822,0,-1.6594e-13
7326,14654,20.8,20,14624.3,96.5819,0,-1.24279e-13
7327,14656,20.8,20,14626.3,96.5816,0,-1.15911e-13
7328,14658,20.8,20,14628.3,96.5813,1.21431e-14,0
7329,14660,20.8,20,14630.3,96.581,0,-1.07411e-13
7330,14662,20.8,20,14632.3,96.5807,5.14935e-13,0
7331,14664,20.8,20,14634.3,96.5804,2.26902e-14,0
7332,14666,20.8,20,14636.3,96.5801,0,-3.97409e-16
7333,14668,20.8,20,14638.3,96.5798,2.58127e-14,0
7334,14670,20.8,20,14640.3,96.5794,0,-2.42199e-13
7335,14672,20.8,20,14642.3,96.5791,0,-9.10288e-14
7336,14674,20.8,20,14644.3,96.5788,0,-2.59133e-13
7337,14676,20.8,20,14646.3,96.5785,0,-2.72181e-13
7338,14678,20.8,20,14648.3,96.5782,0,-2.35598e-13
7339,14680,20.8,20,14650.3,96.5779,3.37091e-13,0
7340,14682,20.8,20,14652.3,96.5776,6.78346e-13,0
7341,14684,20.8,20,14654.3,96.5773,1.06012e-12,0
7342,14686,20.8,20,14656.3,96.577,0,-2.87018e-14
7343,14688,20.8,20,14658.3,96.5767,2.18645e-13,0
7344,14690,20.8,20,14660.3,96.5764,0,-5.00957e-14
7345,14692,20.8,20,14662.3,96.5761,0,-3.11238e-13
7346,14694,20.8,20,14664.3,96.5758,7.77156e-15,0
7347,14696,20.8,20,14666.3,96.5755,0,-4.89034e-14
7348,14698,20.8,20,14668.3,96.5752,2.0331e-14,0
7349,14700,20.8,20,14670.3,96.5749,0,-2.25199e-14
7350,14702,20.8,20,14672.3,96.5746,0,-1.05534e-13
7351,14704,20.8,20,14674.3,96.5743,1.92554e-13,0
7352,14706,20.8,20,14676.3,96.574,9.32587e-14,0
7353,14708,20.8,20,14678.3,96.5737,0,-2.7684e-13
7354,14710,20.8,20,14680.3,96.5734,0,-3.72041e-13
7355,14712,20.8,20,14682.3,96.5731,0,-5.2458e-13
7356,14714,20.8,20,14684.3,96.5728,0,-4.60553e-13
7357,14716,20.8,20,14686.3,96.5725,0,-3.39343e-13
7358,14718,20.8,20,14688.3,96.5722,0,-2.49043e-13
7359,14720,20.8,20,14690.3,96.5719,0,-3.29187e-13
7360,14722,20.8,20,14692.3,96.5716,3.75741e-13,0
7361,14724,20.8,20,14694.3,96.5713,9.02126e-13,0
7362,14726,20.8,20,14696.3,96.571,1.03598e-12,0
7363,14728,20.8,20,14698.3,96.5707,3.8955e-13,0
7364,14730,20.8,20,14700.3,96.5704,0,-6.54842e-14
7365,14732,20.8,20,14702.3,96.5701,0,-1.38056e-13
7366,14734,20.8,20,14704.3,96.5698,0,-3.54357e-14
7367,14736,20.8,20,14706.3,96.5695,7.91103e-13,0
7368,14738,20.8,20,14708.3,96.5692,7.46486e-13,0
7369,14740,20.8,20,14710.3,96.5689,0,-2.91654e-14
7370,14742,20.8,20,14712.3,96.5686,0,-4.00942e-14
7371,14744,20.8,20,14714.3,96.5683,0,-6.75375e-14
7372,14746,20.8,20,14716.3,96.568,0,-4.22181e-13
7373,14748,20.8,20,14718.3,96.5677,0,-1.83934e-13
7374,14750,20.8,20,14720.3,96.5674,0,-7.01428e-14
7375,14752,20.8,20,14722.3,96.5671,0,-7.51104e-14
7376,14754,20.8,20,14724.3,96.5668,0,-1.12114e-13
7377,14756,20.8,20,14726.3,96.5665,2.97679e-14,0
7378,14758,20.8,20,14728.3,96.5662,2.31967e-13,0
7379,14760,20.8,20,14730.3,96.5659,7.14706e-14,0
7380,14762,20.8,20,14732.3,96.5656,0,-1.53532e-13
7381,14764,20.8,20,14734.3,96.5652,0,-1.11429e-13
7382,14766,20.8,20,14736.3,96.5649,0,-4.20547e-13
7383,14768,20.8,20,14738.3,96.5646,0,-7.26067e-13
7384,14770,20.8,20,14740.3,96.5643,0,-7.45165e-13
7385,14772,20.8,20,14742.3,96.564,0,-3.91117e-13
7386,14774,20.8,20,14744.3,96.5637,0,-1.77863e-13
7387,14776,20.8,20,14746.3,96.5634,0,-2.39395e-13
7388,14778,20.8,20,14748.3,96.5631,0,-5.11687e-13
7389,14780,20.8,20,14750.3,96.5628,0,-2.95143e-13
7390,14782,20.8,20,14752.3,96.5625,0,-3.85046e-14
7391,14784,20.8,20,14754.3,96.5622,0,-6.02738e-14
7392,14786,20.8,20,14756.3,96.5619,0,-1.0825e-13
7393,14788,20.8,20,14758.3,96.5616,2.55213e-13,0
7394,14790,20.8,20,14760.3,96.5613,0,-4.06903e-14
7395,14792,20.8,20,14762.3,96.561,0,-1.14741e-13
7396,14794,20.8,20,14764.3,96.5607,0,-3.71556e-13
7397,14796,20.8,20,14766.3,96.5604,0,-1.96453e-13
7398,14798,20.8,20,14768.3,96.5601,8.49668e-13,0
7399,14800,20.8,20,14770.3,96.5598,1.36946e-12,0
7400,14802,20.8,20,14772.3,96.5595,1.76761e-12,0
7401,14804,20.8,20,14774.3,96.5592,1.2481e-12,0
7402,14806,20.8,20,14776.3,96.5589,1.03847e-12,0
7403,14808,20.8,20,14778.3,96.5586,3.68594e-13,0
7404,14810,20.8,20,14780.3,96.5583,9.51669e-13,0
7405,14812,20.8,20,14782.3,96.558,6.7911e-13,0
7406,14814,20.8,20,14784.3,96.5577,1.56264e-13,0
7407,14816,20.8,20,14786.3,96.5574,0,-4.41985e-13
7408,14818,20.8,20,14788.3,96.5571,0,-4.71261e-13
7409,14820,20.8,20,14790.3,96.5568,0,-3.88335e-13
7410,14822,20.8,20,14792.3,96.5565,0,-5.82801e-13
7411,14824,20.8,20,14794.3,96.5562,0,-4.30394e-13
7412,14826,20.8,20,14796.3,96.5559,0,-3.53076e-13
7413,14828,20.8,20,14798.3,96.5556,1.58554e-13,0
7414,14830,20.8,20,14800.3,96.5553,4.19456e-13,0
7415,14832,20.8,20,14802.3,96.555,0,-3.21085e-13
7416,14834,20.8,20,14804.3,96.5547,0,-4.75125e-13
7417,14836,20.8,20,14806.3,96.5544,0,-1.39645e-13
7418,14838,20.8,20,14808.3,96.5541,2.89838e-13,0
7419,14840,20.8,20,14810.3,96.5538,0,-1.59759e-13
7420,14842,20.8,20,14812.3,96.5535,0,-3.26207e-13
7421,14844,20.8,20,14814.3,96.5532,0,-1.09862e-13
7422,14846,20.8,20,14816.3,96.5529,0,-4.65411e-14
7423,14848,20.8,20,14818.3,96.5526,4.4055e-13,0
7424,14850,20.8,20,14820.3,96.5523,1.05471e-12,0
7425,14852,20.8,20,14822.3,96.552,0,-8.83574e-14
7426,14854,20.8,20,14824.3,96.5516,0,-4.96099e-14
7427,14856,20.8,20,14826.3,96.5513,0,-3.12165e-13
7428,14858,20.8,20,14828.3,96.551,0,-2.66463e-13
7429,14860,20.8,20,14830.3,96.5507,0,-3.91117e-13
7430,14862,20.8,20,14832.3,96.5504,0,-1.65565e-13
7431,14864,20.8,20,14834.3,96.5501,0,-1.63181e-13
7432,14866,20.8,20,14836.3,96.5498,0,-1.63865e-13
7433,14868,20.8,20,14838.3,96.5495,0,-1.11562e-13
7434,14870,20.8,20,14840.3,96.5492,0,-3.51575e-13
7435,14872,20.8,20,14842.3,96.5489,0,-1.67376e-13
7436,14874,20.8,20,14844.3,96.5486,0,-2.61363e-13
7437,14876,20.8,20,14846.3,96.5483,0,-1.06064e-13
7438,14878,20.8,20,14848.3,96.548,0,-5.54828e-14
7439,14880,20.8,20,14850.3,96.5477,6.33521e-13,0
7440,14882,20.8,20,14852.3,96.5474,3.65957e-13,0
7441,14884,20.8,20,14854.3,96.5471,7.17759e-13,0
7442,14886,20.8,20,14856.3,96.5468,7.75768e-14,0
7443,14888,20.8,20,14858.3,96.5465,0,-2.96997e-13
7444,14890,20.8,20,14860.3,96.5462,0,-3.14616e-13
7445,14892,20.8,20,14862.3,96.5459,0,-4.45827e-13
7446,14894,20.8,20,14864.3,96.5456,0,-5.20783e-13
7447,14896,20.8,20,14866.3,96.5453,0,-4.32116e-13
7448,14898,20.8,20,14868.3,96.545,0,-9.11834e-14
7449,14900,20.8,20,14870.3,96.5447,4.00166e-13,0
7450,14902,20.8,20,14872.3,96.5444,1.01308e-13,0
7451,14904,20.8,20,14874.3,96.5441,0,-2.36988e-13
7452,14906,20.8,20,14876.3,96.5438,0,-1.82897e-13
7453,14908,20.8,20,14878.3,96.5435,0,-1.50508e-13
7454,14910,20.8,20,14880.3,96.5432,0,-7.7274e-14
7455,14912,20.8,20,14882.3,96.5428,1.45023e-13,0
7456,14914,20.8,20,14884.3,96.5425,4.68445e-13,0
7457,14916,20.8,20,14886.3,96.5422,3.31193e-13,0
7458,14918,20.8,20,14888.3,96.5419,0,-2.71563e-15
7459,14920,20.8,20,14890.3,96.5416,9.37722e-13,0
7460,14922,20.8,20,14892.3,96.5413,6.47676e-13,0
7461,14924,20.8,20,14894.3,96.541,3.09267e-13,0
7462,14926,20.8,20,14896.3,96.5407,2.31759e-13,0
7463,14928,20.8,20,14898.3,96.5404,0,-2.63615e-14
7464,14930,20.8,20,14900.3,96.5401,0,-1.92744e-13
7465,14932,20.8,20,14902.3,96.5398,0,-3.95268e-13
7466,14934,20.8,20,14904.3,96.5395,0,-4.21916e-13
7467,14936,20.8,20,14906.3,96.5392,0,-4.38541e-13
7468,14938,20.8,20,14908.3,96.5389,0,-2.91345e-13
7469,14940,20.8,20,14910.3,96.5386,0,-3.94694e-13
7470,14942,20.8,20,14912.3,96.5383,0,-2.56815e-13
7471,14944,20.8,20,14914.3,96.538,1.99146e-13,0
7472,14946,20.8,20,14916.3,96.5377,5.57679e-13,0
7473,14948,20.8,20,14918.3,96.5374,3.40977e-13,0
