Step,TargetSpeed,pos_follow,Speed,Position,SOC
11196,75,22506.2,20.9138,22518.2,74.8739
11197,75,22508.3,20.9138,22520.3,74.8717
11198,75,22510.4,20.9138,22522.4,74.8694
11199,75,22512.5,20.9138,22524.5,74.8672
11200,75,22514.6,20.9138,22526.6,74.8649
11201,75,22516.7,20.9138,22528.7,74.8627
11202,75,22518.8,20.9138,22530.8,74.8604
11203,75,22520.9,20.9138,22532.9,74.8582
11204,75,22522.9,20.9138,22534.9,74.8559
11205,75,22525,20.9138,22537,74.8537
11206,75,22527.1,20.9138,22539.1,74.8515
11207,75,22529.2,20.9138,22541.2,74.8492
11208,75,22531.3,20.9138,22543.3,74.847
11209,75,22533.4,20.9138,22545.4,74.8447
11210,75,22535.5,20.9138,22547.5,74.8425
11211,75,22537.6,20.9138,22549.6,74.8403
11212,75,22539.7,20.9138,22551.7,74.838
11213,75,22541.8,20.9138,22553.8,74.8358
11214,75,22543.9,20.9138,22555.9,74.8336
11215,75,22545.9,20.9138,22557.9,74.8314
11216,75,22548,20.9138,22560,74.8291
11217,75,22550.1,20.9138,22562.1,74.8269
11218,75,22552.2,20.9138,22564.2,74.8247
11219,75,22554.3,20.9138,22566.3,74.8225
11220,75,22556.4,20.9138,22568.4,74.8202
11221,75,22558.5,20.9138,22570.5,74.818
11222,75,22560.6,20.9138,22572.6,74.8158
11223,75,22562.7,20.9138,22574.7,74.8136
11224,75,22564.8,20.9138,22576.8,74.8114
11225,75,22566.9,20.9138,22578.9,74.8092
11226,75,22569,20.9138,22581,74.807
11227,75,22571,20.9138,22583,74.8048
11228,75,22573.1,20.9138,22585.1,74.8026
11229,75,22575.2,20.9138,22587.2,74.8004
11230,75,22577.3,20.9138,22589.3,74.7982
11231,75,22579.4,20.9138,22591.4,74.796
11232,75,22581.5,20.9138,22593.5,74.7938
11233,75,22583.6,20.9138,22595.6,74.7916
11234,75,22585.7,20.9138,22597.7,74.7894
11235,75,22587.8,20.9138,22599.8,74.7872
11236,75,22589.9,20.9138,22601.9,74.785
11237,75,22592,20.9138,22604,74.7828
11238,75,22594.1,20.9138,22606.1,74.7806
11239,75,22596.1,20.9138,22608.1,74.7784
11240,75,22598.2,20.9138,22610.2,74.7762
11241,75,22600.3,20.9138,22612.3,74.7741
11242,75,22602.4,20.9138,22614.4,74.7719
11243,75,22604.5,20.9138,22616.5,74.7697
11244,75,22606.6,20.9138,22618.6,74.7675
11245,75,22608.7,20.9138,22620.7,74.7653
11246,75,22610.8,20.9138,22622.8,74.7631
11247,75,22612.9,20.9138,22624.9,74.7609
11248,75,22615,20.9138,22627,74.7588
11249,75,22617.1,20.9138,22629.1,74.7566
11250,75,22619.1,20.9138,22631.1,74.7544
11251,75,22621.2,20.9138,22633.2,74.7522
11252,75,22623.3,20.9138,22635.3,74.75
11253,75,22625.4,20.9138,22637.4,74.7478
11254,75,22627.5,20.9138,22639.5,74.7456
11255,75,22629.6,20.9138,22641.6,74.7435
11256,75,22631.7,20.9138,22643.7,74.7413
11257,75,22633.8,20.9138,22645.8,74.7391
11258,75,22635.9,20.9138,22647.9,74.7369
11259,75,22638,20.9138,22650,74.7347
11260,75,22640.1,20.9138,22652.1,74.7325
11261,75,22642.2,20.9138,22654.2,74.7303
11262,75,22644.2,20.9138,22656.2,74.7281
11263,75,22646.3,20.9138,22658.3,74.726
11264,75,22648.4,20.9138,22660.4,74.7238
11265,75,22650.5,20.9138,22662.5,74.7216
11266,75,22652.6,20.9138,22664.6,74.7194
11267,75,22654.7,20.9138,22666.7,74.7172
11268,75,22656.8,20.9138,22668.8,74.715
11269,75,22658.9,20.9138,22670.9,74.7128
11270,75,22661,20.9138,22673,74.7107
11271,75,22663.1,20.9138,22675.1,74.7085
11272,75,22665.2,20.9138,22677.2,74.7063
11273,75,22667.2,20.9138,22679.2,74.7041
11274,75,22669.3,20.9137,22681.3,74.7019
11275,75,22671.4,20.9137,22683.4,74.6997
11276,75,22673.5,20.9137,22685.5,74.6975
11277,75,22675.6,20.9137,22687.6,74.6953
11278,75,22677.7,20.9137,22689.7,74.6932
11279,75,22679.8,20.9137,22691.8,74.691
11280,75,22681.9,20.9137,22693.9,74.6888
11281,75,22684,20.9137,22696,74.6866
11282,75,22686.1,20.9137,22698.1,74.6844
11283,75,22688.2,20.9137,22700.2,74.6822
11284,75,22690.3,20.9137,22702.3,74.6801
11285,75,22692.3,20.9137,22704.3,74.6779
11286,75,22694.4,20.9137,22706.4,74.6757
11287,75,22696.5,20.9137,22708.5,74.6735
11288,75,22698.6,20.9137,22710.6,74.6713
11289,75,22700.7,20.9137,22712.7,74.6691
11290,75,22702.8,20.9137,22714.8,74.6669
11291,75,22704.9,20.9137,22716.9,74.6648
11292,75,22707,20.9137,22719,74.6626
11293,75,22709.1,20.9137,22721.1,74.6604
11294,75,22711.2,20.9137,22723.2,74.6582
11295,75,22713.3,20.9137,22725.3,74.656
11296,75,22715.4,20.9137,22727.4,74.6538
11297,75,22717.4,20.9137,22729.4,74.6517
11298,75,22719.5,20.9137,22731.5,74.6495
11299,75,22721.6,20.9137,22733.6,74.6473
11300,75,22723.7,20.9137,22735.7,74.6451
11301,75,22725.8,20.9137,22737.8,74.6429
11302,75,22727.9,20.9137,22739.9,74.6407
11303,75,22730,20.9137,22742,74.6385
11304,75,22732.1,20.9137,22744.1,74.6363
11305,75,22734.2,20.9137,22746.2,74.6342
11306,75,22736.3,20.9137,22748.3,74.632
11307,75,22738.4,20.9137,22750.4,74.6298
11308,75,22740.4,20.9137,22752.4,74.6276
11309,75,22742.5,20.9137,22754.5,74.6254
11310,75,22744.6,20.9137,22756.6,74.6232
11311,75,22746.7,20.9137,22758.7,74.621
11312,75,22748.8,20.9137,22760.8,74.6188
11313,75,22750.9,20.9137,22762.9,74.6166
11314,75,22753,20.9137,22765,74.6145
11315,75,22755.1,20.9137,22767.1,74.6123
11316,75,22757.2,20.9137,22769.2,74.6101
11317,75,22759.3,20.9137,22771.3,74.6079
11318,75,22761.4,20.9137,22773.4,74.6057
11319,75,22763.5,20.9137,22775.5,74.6035
11320,75,22765.5,20.9137,22777.5,74.6013
11321,75,22767.6,20.9137,22779.6,74.5991
11322,75,22769.7,20.9137,22781.7,74.5969
11323,75,22771.8,20.9137,22783.8,74.5947
11324,75,22773.9,20.9137,22785.9,74.5925
11325,75,22776,20.9137,22788,74.5903
11326,75,22778.1,20.9137,22790.1,74.5881
11327,75,22780.2,20.9137,22792.2,74.5859
11328,75,22782.3,20.9137,22794.3,74.5837
11329,75,22784.4,20.9137,22796.4,74.5815
11330,75,22786.5,20.9137,22798.5,74.5793
11331,75,22788.5,20.9137,22800.5,74.5771
11332,75,22790.6,20.9137,22802.6,74.5749
11333,75,22792.7,20.9137,22804.7,74.5727
11334,75,22794.8,20.9137,22806.8,74.5705
11335,75,22796.9,20.9137,22808.9,74.5684
11336,75,22799,20.9137,22811,74.5662
11337,75,22801.1,20.9137,22813.1,74.564
11338,75,22803.2,20.9137,22815.2,74.5618
11339,75,22805.3,20.9137,22817.3,74.5596
11340,75,22807.4,20.9137,22819.4,74.5574
11341,75,22809.5,20.9137,22821.5,74.5552
11342,75,22811.6,20.9137,22823.6,74.553
11343,75,22813.6,20.9137,22825.6,74.5508
11344,75,22815.7,20.9137,22827.7,74.5486
11345,75,22817.8,20.9137,22829.8,74.5464
11346,75,22819.9,20.9137,22831.9,74.5442
11347,75,22822,20.9137,22834,74.542
11348,75,22824.1,20.9137,22836.1,74.5398
11349,75,22826.2,20.9137,22838.2,74.5376
11350,75,22828.3,20.9137,22840.3,74.5354
11351,75,22830.4,20.9137,22842.4,74.5332
11352,75,22832.5,20.9137,22844.5,74.531
11353,75,22834.6,20.9137,22846.6,74.5288
11354,75,22836.7,20.9137,22848.7,74.5266
11355,75,22838.7,20.9137,22850.7,74.5244
11356,75,22840.8,20.9137,22852.8,74.5222
11357,75,22842.9,20.9137,22854.9,74.52
11358,75,22845,20.9137,22857,74.5178
11359,75,22847.1,20.9137,22859.1,74.5156
11360,75,22849.2,20.9137,22861.2,74.5135
11361,75,22851.3,20.9137,22863.3,74.5113
11362,75,22853.4,20.9137,22865.4,74.5091
11363,75,22855.5,20.9137,22867.5,74.5069
11364,75,22857.6,20.9137,22869.6,74.5047
11365,75,22859.7,20.9137,22871.7,74.5025
11366,75,22861.7,20.9137,22873.7,74.5003
11367,75,22863.8,20.9137,22875.8,74.4981
11368,75,22865.9,20.9137,22877.9,74.4959
11369,75,22868,20.9137,22880,74.4937
11370,75,22870.1,20.9137,22882.1,74.4915
11371,75,22872.2,20.9137,22884.2,74.4893
11372,75,22874.3,20.9137,22886.3,74.4871
11373,75,22876.4,20.9137,22888.4,74.4849
11374,75,22878.5,20.9137,22890.5,74.4828
11375,75,22880.6,20.9137,22892.6,74.4806
11376,75,22882.7,20.9137,22894.7,74.4784
11377,75,22884.8,20.9137,22896.8,74.4762
11378,75,22886.8,20.9137,22898.8,74.474
11379,75,22888.9,20.9137,22900.9,74.4718
11380,75,22891,20.9137,22903,74.4696
11381,75,22893.1,20.9137,22905.1,74.4674
11382,75,22895.2,20.9137,22907.2,74.4652
11383,75,22897.3,20.9137,22909.3,74.463
11384,75,22899.4,20.9137,22911.4,74.4608
11385,75,22901.5,20.9137,22913.5,74.4586
11386,75,22903.6,20.9137,22915.6,74.4564
11387,75,22905.7,20.9137,22917.7,74.4542
11388,75,22907.8,20.9137,22919.8,74.452
11389,75,22909.8,20.9137,22921.8,74.4498
11390,75,22911.9,20.9137,22923.9,74.4476
11391,75,22914,20.9137,22926,74.4454
11392,75,22916.1,20.9137,22928.1,74.4432
11393,75,22918.2,20.9137,22930.2,74.441
11394,75,22920.3,20.9137,22932.3,74.4388
11395,75,22922.4,20.9137,22934.4,74.4366
11396,75,22924.5,20.9137,22936.5,74.4344
11397,75,22926.6,20.9137,22938.6,74.4322
11398,75,22928.7,20.9136,22940.7,74.43
11399,75,22930.8,20.9136,22942.8,74.4278
11400,75,22932.9,20.9136,22944.9,74.4256
11401,75,22934.9,20.9136,22946.9,74.4234
11402,75,22937,20.9136,22949,74.4212
11403,75,22939.1,20.9136,22951.1,74.419
11404,75,22941.2,20.9136,22953.2,74.4168
11405,75,22943.3,20.9136,22955.3,74.4146
11406,75,22945.4,20.9136,22957.4,74.4124
11407,75,22947.5,20.9136,22959.5,74.4102
11408,75,22949.6,20.9136,22961.6,74.408
11409,75,22951.7,20.9136,22963.7,74.4058
11410,75,22953.8,20.9136,22965.8,74.4036
11411,75,22955.9,20.9136,22967.9,74.4014
11412,75,22957.9,20.9136,22969.9,74.3992
11413,75,22960,20.9136,22972,74.3969
11414,75,22962.1,20.9136,22974.1,74.3947
11415,75,22964.2,20.9136,22976.2,74.3925
11416,75,22966.3,20.9136,22978.3,74.3903
11417,75,22968.4,20.9136,22980.4,74.3881
11418,75,22970.5,20.9136,22982.5,74.3859
11419,75,22972.6,20.9136,22984.6,74.3837
11420,75,22974.7,20.9136,22986.7,74.3815
11421,75,22976.8,20.9136,22988.8,74.3793
11422,75,22978.9,20.9136,22990.9,74.3771
11423,75,22981,20.9136,22993,74.3748
11424,75,22983,20.9136,22995,74.3726
11425,75,22985.1,20.9136,22997.1,74.3704
11426,75,22987.2,20.9136,22999.2,74.3682
11427,75,22989.3,20.9136,23001.3,74.366
11428,75,22991.4,20.9136,23003.4,74.3638
11429,75,22993.5,20.9136,23005.5,74.3616
11430,75,22995.6,20.9136,23007.6,74.3594
11431,75,22997.7,20.9136,23009.7,74.3571
11432,75,22999.8,20.9136,23011.8,74.3549
11433,75,23001.9,20.9136,23013.9,74.3527
11434,75,23004,20.9136,23016,74.3505
11435,75,23006.1,20.9136,23018.1,74.3483
11436,75,23008.1,20.9136,23020.1,74.3461
11437,75,23010.2,20.9136,23022.2,74.3438
11438,75,23012.3,20.9136,23024.3,74.3416
11439,75,23014.4,20.9136,23026.4,74.3394
11440,75,23016.5,20.9136,23028.5,74.3372
11441,75,23018.6,20.9136,23030.6,74.335
11442,75,23020.7,20.9136,23032.7,74.3328
11443,75,23022.8,20.9136,23034.8,74.3305
11444,75,23024.9,20.9136,23036.9,74.3283
11445,75,23027,20.9136,23039,74.3261
11446,75,23029.1,20.9136,23041.1,74.3239
11447,75,23031.1,20.9136,23043.1,74.3217
11448,75,23033.2,20.9136,23045.2,74.3194
11449,75,23035.3,20.9136,23047.3,74.3172
11450,75,23037.4,20.9136,23049.4,74.315
11451,75,23039.5,20.9136,23051.5,74.3128
11452,75,23041.6,20.9136,23053.6,74.3105
11453,75,23043.7,20.9136,23055.7,74.3083
11454,75,23045.8,20.9136,23057.8,74.3061
11455,75,23047.9,20.9136,23059.9,74.3039
11456,75,23050,20.9136,23062,74.3017
11457,75,23052.1,20.9136,23064.1,74.2994
11458,75,23054.2,20.9136,23066.2,74.2972
11459,75,23056.2,20.9136,23068.2,74.295
11460,75,23058.3,20.9136,23070.3,74.2928
11461,75,23060.4,20.9136,23072.4,74.2905
11462,75,23062.5,20.9136,23074.5,74.2883
11463,75,23064.6,20.9136,23076.6,74.2861
11464,75,23066.7,20.9136,23078.7,74.2839
11465,75,23068.8,20.9136,23080.8,74.2816
11466,75,23070.9,20.9136,23082.9,74.2794
11467,75,23073,20.9136,23085,74.2772
11468,75,23075.1,20.9136,23087.1,74.275
11469,75,23077.2,20.9136,23089.2,74.2727
11470,75,23079.2,20.9136,23091.2,74.2705
11471,75,23081.3,20.9136,23093.3,74.2683
11472,75,23083.4,20.9136,23095.4,74.2661
11473,75,23085.5,20.9136,23097.5,74.2638
11474,75,23087.6,20.9136,23099.6,74.2616
11475,75,23089.7,20.9136,23101.7,74.2594
11476,75,23091.8,20.9136,23103.8,74.2572
11477,75,23093.9,20.9136,23105.9,74.2549
11478,75,23096,20.9136,23108,74.2527
11479,75,23098.1,20.9136,23110.1,74.2505
11480,75,23100.2,20.9136,23112.2,74.2483
11481,75,23102.3,20.9136,23114.3,74.246
11482,75,23104.3,20.9136,23116.3,74.2438
11483,75,23106.4,20.9136,23118.4,74.2416
11484,75,23108.5,20.9136,23120.5,74.2394
11485,75,23110.6,20.9136,23122.6,74.2372
11486,75,23112.7,20.9136,23124.7,74.2349
11487,75,23114.8,20.9136,23126.8,74.2327
11488,75,23116.9,20.9136,23128.9,74.2305
11489,75,23119,20.9136,23131,74.2283
11490,75,23121.1,20.9136,23133.1,74.226
11491,75,23123.2,20.9136,23135.2,74.2238
11492,75,23125.3,20.9136,23137.3,74.2216
11493,75,23127.4,20.9136,23139.4,74.2194
11494,75,23129.4,20.9136,23141.4,74.2171
11495,75,23131.5,20.9136,23143.5,74.2149
11496,75,23133.6,20.9136,23145.6,74.2127
11497,75,23135.7,20.9136,23147.7,74.2105
11498,75,23137.8,20.9136,23149.8,74.2082
11499,75,23139.9,20.9136,23151.9,74.206
11500,75,23142,20.9136,23154,74.2038
11501,75,23144.1,20.9136,23156.1,74.2016
11502,75,23146.2,20.9136,23158.2,74.1994
11503,75,23148.3,20.9136,23160.3,74.1971
11504,75,23150.4,20.9136,23162.4,74.1949
11505,75,23152.4,20.9136,23164.4,74.1927
11506,75,23154.5,20.9136,23166.5,74.1905
11507,75,23156.6,20.9136,23168.6,74.1883
11508,75,23158.7,20.9136,23170.7,74.186
11509,75,23160.8,20.9136,23172.8,74.1838
11510,75,23162.9,20.9136,23174.9,74.1816
11511,75,23165,20.9136,23177,74.1794
11512,75,23167.1,20.9136,23179.1,74.1772
11513,75,23169.2,20.9136,23181.2,74.175
11514,75,23171.3,20.9136,23183.3,74.1728
11515,75,23173.4,20.9136,23185.4,74.1705
11516,75,23175.5,20.9136,23187.5,74.1683
11517,75,23177.5,20.9136,23189.5,74.1661
11518,75,23179.6,20.9136,23191.6,74.1639
11519,75,23181.7,20.9136,23193.7,74.1617
11520,75,23183.8,20.9136,23195.8,74.1595
11521,75,23185.9,20.9136,23197.9,74.1573
11522,75,23188,20.9136,23200,74.1551
11523,75,23190.1,20.9135,23202.1,74.1529
11524,75,23192.2,20.9135,23204.2,74.1507
11525,75,23194.3,20.9135,23206.3,74.1485
11526,75,23196.4,20.9135,23208.4,74.1462
11527,75,23198.5,20.9135,23210.5,74.144
11528,75,23200.5,20.9135,23212.5,74.1418
11529,75,23202.6,20.9135,23214.6,74.1396
11530,75,23204.7,20.9135,23216.7,74.1374
11531,75,23206.8,20.9135,23218.8,74.1352
11532,75,23208.9,20.9135,23220.9,74.133
11533,75,23211,20.9135,23223,74.1308
11534,75,23213.1,20.9135,23225.1,74.1286
11535,75,23215.2,20.9135,23227.2,74.1264
11536,75,23217.3,20.9135,23229.3,74.1242
11537,75,23219.4,20.9135,23231.4,74.122
11538,75,23221.5,20.9135,23233.5,74.1198
11539,75,23223.6,20.9135,23235.6,74.1176
11540,75,23225.6,20.9135,23237.6,74.1154
11541,75,23227.7,20.9135,23239.7,74.1132
11542,75,23229.8,20.9135,23241.8,74.111
11543,75,23231.9,20.9135,23243.9,74.1088
11544,75,23234,20.9135,23246,74.1066
11545,75,23236.1,20.9135,23248.1,74.1044
11546,75,23238.2,20.9135,23250.2,74.1022
11547,75,23240.3,20.9135,23252.3,74.1
11548,75,23242.4,20.9135,23254.4,74.0977
11549,75,23244.5,20.9135,23256.5,74.0955
11550,75,23246.6,20.9135,23258.6,74.0933
11551,75,23248.6,20.9135,23260.6,74.0911
11552,75,23250.7,20.9135,23262.7,74.0889
11553,75,23252.8,20.9135,23264.8,74.0867
11554,75,23254.9,20.9135,23266.9,74.0845
11555,75,23257,20.9135,23269,74.0823
11556,75,23259.1,20.9135,23271.1,74.0801
11557,75,23261.2,20.9135,23273.2,74.0779
11558,75,23263.3,20.9135,23275.3,74.0757
11559,75,23265.4,20.9135,23277.4,74.0735
11560,75,23267.5,20.9135,23279.5,74.0713
11561,75,23269.6,20.9135,23281.6,74.069
11562,75,23271.7,20.9135,23283.7,74.0668
11563,75,23273.7,20.9135,23285.7,74.0646
11564,75,23275.8,20.9135,23287.8,74.0624
11565,75,23277.9,20.9135,23289.9,74.0602
11566,75,23280,20.9135,23292,74.058
11567,75,23282.1,20.9135,23294.1,74.0558
11568,75,23284.2,20.9135,23296.2,74.0536
11569,75,23286.3,20.9135,23298.3,74.0514
11570,75,23288.4,20.9135,23300.4,74.0492
11571,75,23290.5,20.9135,23302.5,74.0469
11572,75,23292.6,20.9135,23304.6,74.0447
11573,75,23294.7,20.9135,23306.7,74.0425
11574,75,23296.7,20.9135,23308.7,74.0403
11575,75,23298.8,20.9135,23310.8,74.0381
11576,75,23300.9,20.9135,23312.9,74.0359
11577,75,23303,20.9135,23315,74.0337
11578,75,23305.1,20.9135,23317.1,74.0315
11579,75,23307.2,20.9135,23319.2,74.0293
11580,75,23309.3,20.9135,23321.3,74.027
11581,75,23311.4,20.9135,23323.4,74.0248
11582,75,23313.5,20.9135,23325.5,74.0226
11583,75,23315.6,20.9135,23327.6,74.0204
11584,75,23317.7,20.9135,23329.7,74.0182
11585,75,23319.8,20.9135,23331.8,74.016
11586,75,23321.8,20.9135,23333.8,74.0138
11587,75,23323.9,20.9135,23335.9,74.0116
11588,75,23326,20.9135,23338,74.0094
11589,75,23328.1,20.9135,23340.1,74.0071
11590,75,23330.2,20.9135,23342.2,74.0049
11591,75,23332.3,20.9135,23344.3,74.0027
11592,75,23334.4,20.9135,23346.4,74.0005
11593,75,23336.5,20.9135,23348.5,73.9983
11594,75,23338.6,20.9135,23350.6,73.9961
11595,75,23340.7,20.9135,23352.7,73.9939
11596,75,23342.8,20.9135,23354.8,73.9917
11597,75,23344.9,20.9135,23356.9,73.9895
11598,75,23346.9,20.9135,23358.9,73.9873
11599,75,23349,20.9135,23361,73.9851
11600,75,23351.1,20.9135,23363.1,73.9829
11601,75,23353.2,20.9135,23365.2,73.9807
11602,75,23355.3,20.9135,23367.3,73.9784
11603,75,23357.4,20.9135,23369.4,73.9762
11604,75,23359.5,20.9135,23371.5,73.974
11605,75,23361.6,20.9135,23373.6,73.9718
11606,75,23363.7,20.9135,23375.7,73.9696
11607,75,23365.8,20.9135,23377.8,73.9674
11608,75,23367.9,20.9135,23379.9,73.9652
11609,75,23369.9,20.9135,23381.9,73.963
11610,75,23372,20.9135,23384,73.9608
11611,75,23374.1,20.9135,23386.1,73.9586
11612,75,23376.2,20.9135,23388.2,73.9564
11613,75,23378.3,20.9135,23390.3,73.9542
11614,75,23380.4,20.9135,23392.4,73.952
11615,75,23382.5,20.9135,23394.5,73.9498
11616,75,23384.6,20.9135,23396.6,73.9476
11617,75,23386.7,20.9135,23398.7,73.9453
11618,75,23388.8,20.9135,23400.8,73.9431
11619,75,23390.9,20.9135,23402.9,73.9409
11620,75,23393,20.9135,23405,73.9387
11621,75,23395,20.9135,23407,73.9365
11622,75,23397.1,20.9135,23409.1,73.9343
11623,75,23399.2,20.9135,23411.2,73.9321
11624,75,23401.3,20.9135,23413.3,73.9299
11625,75,23403.4,20.9135,23415.4,73.9277
11626,75,23405.5,20.9135,23417.5,73.9254
11627,75,23407.6,20.9135,23419.6,73.9232
11628,75,23409.7,20.9135,23421.7,73.921
11629,75,23411.8,20.9135,23423.8,73.9188
11630,75,23413.9,20.9135,23425.9,73.9166
11631,75,23416,20.9135,23428,73.9144
11632,75,23418,20.9135,23430,73.9121
11633,75,23420.1,20.9135,23432.1,73.9099
11634,75,23422.2,20.9135,23434.2,73.9077
11635,75,23424.3,20.9135,23436.3,73.9055
11636,75,23426.4,20.9135,23438.4,73.9033
11637,75,23428.5,20.9135,23440.5,73.9011
11638,75,23430.6,20.9135,23442.6,73.8988
11639,75,23432.7,20.9135,23444.7,73.8966
11640,75,23434.8,20.9135,23446.8,73.8944
11641,75,23436.9,20.9135,23448.9,73.8922
11642,75,23439,20.9135,23451,73.89
11643,75,23441.1,20.9135,23453.1,73.8877
11644,75,23443.1,20.9135,23455.1,73.8855
11645,75,23445.2,20.9135,23457.2,73.8833
11646,75,23447.3,20.9135,23459.3,73.8811
11647,75,23449.4,20.9135,23461.4,73.8789
11648,75,23451.5,20.9134,23463.5,73.8766
11649,75,23453.6,20.9134,23465.6,73.8744
11650,75,23455.7,20.9134,23467.7,73.8722
11651,75,23457.8,20.9134,23469.8,73.87
11652,75,23459.9,20.9134,23471.9,73.8677
11653,75,23462,20.9134,23474,73.8655
11654,75,23464.1,20.9134,23476.1,73.8633
11655,75,23466.1,20.9134,23478.1,73.8611
11656,75,23468.2,20.9134,23480.2,73.8589
11657,75,23470.3,20.9134,23482.3,73.8566
11658,75,23472.4,20.9134,23484.4,73.8544
11659,75,23474.5,20.9134,23486.5,73.8522
11660,75,23476.6,20.9134,23488.6,73.85
11661,75,23478.7,20.9134,23490.7,73.8478
11662,75,23480.8,20.9134,23492.8,73.8455
11663,75,23482.9,20.9134,23494.9,73.8433
11664,75,23485,20.9134,23497,73.8411
11665,75,23487.1,20.9134,23499.1,73.8389
11666,75,23489.2,20.9134,23501.2,73.8366
11667,75,23491.2,20.9134,23503.2,73.8344
11668,75,23493.3,20.9134,23505.3,73.8322
11669,75,23495.4,20.9134,23507.4,73.83
11670,75,23497.5,20.9134,23509.5,73.8277
11671,75,23499.6,20.9134,23511.6,73.8255
11672,75,23501.7,20.9134,23513.7,73.8233
11673,75,23503.8,20.9134,23515.8,73.8211
11674,75,23505.9,20.9134,23517.9,73.8188
11675,75,23508,20.9134,23520,73.8166
11676,75,23510.1,20.9134,23522.1,73.8144
11677,75,23512.2,20.9134,23524.2,73.8122
11678,75,23514.2,20.9134,23526.2,73.8099
11679,75,23516.3,20.9134,23528.3,73.8077
11680,75,23518.4,20.9134,23530.4,73.8055
11681,75,23520.5,20.9134,23532.5,73.8033
11682,75,23522.6,20.9134,23534.6,73.801
11683,75,23524.7,20.9134,23536.7,73.7988
11684,75,23526.8,20.9134,23538.8,73.7966
11685,75,23528.9,20.9134,23540.9,73.7944
11686,75,23531,20.9134,23543,73.7921
11687,75,23533.1,20.9134,23545.1,73.7899
11688,75,23535.2,20.9134,23547.2,73.7877
11689,75,23537.3,20.9134,23549.3,73.7855
11690,75,23539.3,20.9134,23551.3,73.7832
11691,75,23541.4,20.9134,23553.4,73.781
11692,75,23543.5,20.9134,23555.5,73.7788
11693,75,23545.6,20.9134,23557.6,73.7766
11694,75,23547.7,20.9134,23559.7,73.7744
11695,75,23549.8,20.9134,23561.8,73.7721
11696,75,23551.9,20.9134,23563.9,73.7699
11697,75,23554,20.9134,23566,73.7677
11698,75,23556.1,20.9134,23568.1,73.7655
11699,75,23558.2,20.9134,23570.2,73.7632
11700,75,23560.3,20.9134,23572.3,73.761
11701,75,23562.4,20.9134,23574.4,73.7588
11702,75,23564.4,20.9134,23576.4,73.7566
11703,75,23566.5,20.9134,23578.5,73.7544
11704,75,23568.6,20.9134,23580.6,73.7521
11705,75,23570.7,20.9134,23582.7,73.7499
11706,75,23572.8,20.9134,23584.8,73.7477
11707,75,23574.9,20.9134,23586.9,73.7455
11708,75,23577,20.9134,23589,73.7433
11709,75,23579.1,20.9134,23591.1,73.7411
11710,75,23581.2,20.9134,23593.2,73.7388
11711,75,23583.3,20.9134,23595.3,73.7366
11712,75,23585.4,20.9134,23597.4,73.7344
11713,75,23587.4,20.9134,23599.4,73.7322
11714,75,23589.5,20.9134,23601.5,73.73
11715,75,23591.6,20.9134,23603.6,73.7278
11716,75,23593.7,20.9134,23605.7,73.7256
11717,75,23595.8,20.9134,23607.8,73.7234
11718,75,23597.9,20.9134,23609.9,73.7211
11719,75,23600,20.9134,23612,73.7189
11720,75,23602.1,20.9134,23614.1,73.7167
11721,75,23604.2,20.9134,23616.2,73.7145
11722,75,23606.3,20.9134,23618.3,73.7123
11723,75,23608.4,20.9134,23620.4,73.7101
11724,75,23610.5,20.9134,23622.5,73.7079
11725,75,23612.5,20.9134,23624.5,73.7057
11726,75,23614.6,20.9134,23626.6,73.7035
11727,75,23616.7,20.9134,23628.7,73.7013
11728,75,23618.8,20.9134,23630.8,73.6991
11729,75,23620.9,20.9134,23632.9,73.6969
11730,75,23623,20.9134,23635,73.6947
11731,75,23625.1,20.9134,23637.1,73.6925
11732,75,23627.2,20.9134,23639.2,73.6903
11733,75,23629.3,20.9134,23641.3,73.6881
11734,75,23631.4,20.9134,23643.4,73.6859
11735,75,23633.5,20.9134,23645.5,73.6837
